prob_tw,term_id,prob_wt,modality_id,topic_id
0.0727999,4037,5.49789e-05,1,4
0.260893,4037,0.000158862,1,5
0.208551,4037,0.000162664,1,6
0.00027473,4037,2.08173e-07,1,7
0.000252822,4037,1.23945e-07,1,8
1.44157e-05,4037,1.00214e-08,1,9
0.189012,4037,0.000130812,1,10
0.0837106,4037,6.65319e-05,1,11
2.80383e-06,4037,2.09125e-09,1,12
0.00405395,4037,2.09166e-06,1,13
3.21626e-05,4037,2.4234e-08,1,14
0.123182,4037,8.3915e-05,1,15
0.146973,4038,4.51541e-05,1,1
0.084211,4038,2.64326e-05,1,2
0.00151363,4038,4.67061e-07,1,3
0.387224,4038,0.000115702,1,4
0.0254476,4038,6.13083e-06,1,5
0.000378507,4038,1.16806e-07,1,6
0.000469294,4038,1.40695e-07,1,7
0.00387312,4038,7.5126e-07,1,8
0.000692914,4038,1.90583e-07,1,9
0.154672,4038,4.23531e-05,1,10
0.0938791,4038,2.95211e-05,1,11
0.000185884,4038,5.48542e-08,1,12
4.31013e-09,4038,8.79866e-13,1,13
0.08397,4038,2.5033e-05,1,14
0.0165103,4038,4.45001e-06,1,15
9.47158e-05,4039,1.63835e-07,1,1
0.00208687,4039,3.688e-06,1,2
2.3772e-09,4039,4.12995e-12,1,3
0.0102862,4039,1.73045e-05,1,4
2.39171e-06,4039,3.24418e-09,1,5
3.80687e-09,4039,6.61432e-12,1,6
6.55443e-07,4039,1.10635e-09,1,7
4.59416e-10,4039,5.01719e-13,1,8
5.41822e-06,4039,8.39048e-09,1,9
7.51889e-09,4039,1.15918e-11,1,10
0.0878119,4039,0.000155468,1,11
0.0026916,4039,4.47202e-06,1,12
0.0466364,4039,5.36015e-05,1,13
0.850383,4039,0.00142734,1,14
6.93383e-07,4039,1.05222e-09,1,15
0.210791,4040,5.36541e-05,1,1
0.148354,4040,3.85801e-05,1,2
1.61876e-05,4040,4.13839e-09,1,3
0.0656661,4040,1.6256e-05,1,4
0.0234416,4040,4.67898e-06,1,5
0.0146094,4040,3.73523e-06,1,6
0.414852,4040,0.000103043,1,7
8.29515e-05,4040,1.33305e-08,1,8
0.0831415,4040,1.89459e-05,1,9
0.00411426,4040,9.33378e-07,1,10
0.000228584,4040,5.95527e-08,1,11
0.0310938,4040,7.60211e-06,1,12
0.00155297,4040,2.62654e-07,1,13
2.74525e-08,4040,6.78051e-12,1,14
0.0020561,4040,4.59138e-07,1,15
7.48807e-05,4041,1.25386e-08,1,1
2.81011e-09,4041,4.80743e-13,1,2
8.78477e-10,4041,1.47742e-13,1,3
0.000127976,4041,2.08414e-08,1,4
7.43302e-05,4041,9.76014e-09,1,5
2.21563e-10,4041,3.72656e-14,1,6
3.63619e-07,4041,5.94154e-11,1,7
0.00118661,4041,1.25446e-07,1,8
0.000622003,4041,9.32429e-08,1,9
3.28698e-08,4041,4.90557e-12,1,10
0.734231,4041,0.000125839,1,11
3.92358e-05,4041,6.31058e-09,1,12
9.44911e-08,4041,1.05132e-11,1,13
0.00497648,4041,8.08592e-07,1,14
0.258667,4041,3.79986e-05,1,15
0.000364443,4042,3.16487e-07,1,1
3.59913e-07,4042,3.19327e-10,1,2
2.52273e-09,4042,2.20036e-12,1,3
0.555029,4042,0.000468773,1,4
3.52147e-06,4042,2.39808e-09,1,5
2.9802e-07,4042,2.59959e-10,1,6
2.71136e-09,4042,2.29768e-12,1,7
2.81934e-06,4042,1.54577e-09,1,8
1.55882e-08,4042,1.2119e-11,1,9
0.113607,4042,8.79316e-05,1,10
1.18747e-06,4042,1.05549e-09,1,11
6.55862e-08,4042,5.47077e-11,1,12
4.33855e-07,4042,2.50345e-10,1,13
0.330989,4042,0.000278913,1,14
2.38546e-06,4042,1.81738e-09,1,15
0.0542521,4043,1.03684e-05,1,1
0.241987,4043,4.72495e-05,1,2
6.67782e-07,4043,1.28181e-10,1,3
0.0428837,4043,7.97088e-06,1,4
0.000951375,4043,1.4258e-07,1,5
0.0664331,4043,1.2753e-05,1,6
0.313287,4043,5.84266e-05,1,7
1.67525e-05,4043,2.02136e-09,1,8
0.0051668,4043,8.84018e-07,1,9
0.109936,4043,1.87261e-05,1,10
4.93045e-07,4043,9.64462e-11,1,11
0.0291998,4043,5.36023e-06,1,12
0.0876108,4043,1.11255e-05,1,13
0.00304399,4043,5.64504e-07,1,14
0.0452308,4043,7.58362e-06,1,15
0.000164716,4044,2.84477e-08,1,1
0.00731514,4044,1.29076e-06,1,2
0.259478,4044,4.50098e-05,1,3
0.0973273,4044,1.6348e-05,1,4
4.22381e-05,4044,5.72042e-09,1,5
1.89401e-05,4044,3.28568e-09,1,6
4.03361e-05,4044,6.79794e-09,1,7
4.87364e-05,4044,5.31414e-09,1,8
2.40131e-06,4044,3.71282e-10,1,9
0.104305,4044,1.60557e-05,1,10
0.000410398,4044,7.2547e-08,1,11
2.23188e-05,4044,3.70246e-09,1,12
0.529464,4044,6.07594e-05,1,13
0.00135405,4044,2.2692e-07,1,14
6.29298e-06,4044,9.53487e-10,1,15
0.145103,4045,0.000246821,1,1
0.000128286,4045,2.22945e-07,1,2
0.0577827,4045,9.87188e-05,1,3
0.00139467,4045,2.30727e-06,1,4
0.112391,4045,0.000149917,1,5
6.85088e-05,4045,1.17054e-07,1,6
4.95605e-05,4045,8.22653e-08,1,7
0.00135065,4045,1.45051e-06,1,8
0.180309,4045,0.000274581,1,9
0.00059138,4045,8.96577e-07,1,10
0.000562715,4045,9.79714e-07,1,11
0.0633993,4045,0.000103586,1,12
5.94388e-06,4045,6.71806e-09,1,13
0.436863,4045,0.000721076,1,14
1.21752e-08,4045,1.8169e-11,1,15
2.83187e-05,4046,4.17772e-09,1,1
1.85145e-06,4046,2.79055e-10,1,2
2.063e-08,4046,3.05676e-12,1,3
0.547448,4046,7.85468e-05,1,4
0.260394,4046,3.01237e-05,1,5
0.123818,4046,1.83478e-05,1,6
7.73758e-07,4046,1.1139e-10,1,7
0.00161473,4046,1.50396e-07,1,8
1.32908e-05,4046,1.75534e-09,1,9
8.32253e-09,4046,1.0943e-12,1,10
0.000158386,4046,2.39159e-08,1,11
2.58647e-06,4046,3.66507e-10,1,12
1.18758e-06,4046,1.16411e-10,1,13
0.0665179,4046,9.52211e-06,1,14
1.60842e-06,4046,2.08168e-10,1,15
8.82031e-12,4047,1.90466e-15,1,1
6.30809e-08,4047,1.39169e-11,1,2
7.86546e-09,4047,1.7059e-12,1,3
0.048961,4047,1.02826e-05,1,4
1.23754e-06,4047,2.0956e-10,1,5
3.71449e-09,4047,8.05687e-13,1,6
6.29478e-10,4047,1.32644e-13,1,7
1.06644e-07,4047,1.45392e-11,1,8
1.88408e-08,4047,3.64232e-12,1,9
0.556212,4047,0.000107051,1,10
1.26175e-07,4047,2.78877e-11,1,11
9.52427e-08,4047,1.97549e-11,1,12
3.67173e-12,4047,5.26832e-16,1,13
0.394825,4047,8.27311e-05,1,14
8.89298e-10,4047,1.68473e-13,1,15
2.40227e-05,4048,7.63843e-09,1,1
0.00544359,4048,1.7684e-06,1,2
0.000584094,4048,1.86536e-07,1,3
0.0433817,4048,1.34156e-05,1,4
1.34408e-05,4048,3.35136e-09,1,5
8.32345e-05,4048,2.6584e-08,1,6
0.402944,4048,0.000125027,1,7
0.00359359,4048,7.2141e-07,1,8
0.00014274,4048,4.06326e-08,1,9
0.351834,4048,9.97093e-05,1,10
5.02185e-06,4048,1.63437e-09,1,11
0.00609762,4048,1.86231e-06,1,12
0.139546,4048,2.94828e-05,1,13
0.000203056,4048,6.26511e-08,1,14
0.046103,4048,1.28606e-05,1,15
0.125681,4049,5.49709e-05,1,1
0.000192485,4049,8.60142e-08,1,2
6.33309e-05,4049,2.7821e-08,1,3
0.067911,4049,2.88883e-05,1,4
0.080264,4049,2.75293e-05,1,5
0.0104473,4049,4.58987e-06,1,6
0.0141405,4049,6.03534e-06,1,7
0.162462,4049,4.48624e-05,1,8
0.0732849,4049,2.86961e-05,1,9
0.118909,4049,4.63544e-05,1,10
0.000180104,4049,8.06287e-08,1,11
0.149007,4049,6.26004e-05,1,12
0.00158942,4049,4.6192e-07,1,13
0.000582362,4049,2.47164e-07,1,14
0.195286,4049,7.49345e-05,1,15
0.397222,4050,0.000213805,1,1
0.019133,4050,1.05215e-05,1,2
6.3675e-06,4050,3.4423e-09,1,3
0.360656,4050,0.000188798,1,4
7.01957e-06,4050,2.96284e-09,1,5
0.000144937,4050,7.83606e-08,1,6
0.00155914,4050,8.18926e-07,1,7
0.0219774,4050,7.46847e-06,1,8
0.00214335,4050,1.03281e-06,1,9
9.53404e-05,4050,4.57379e-08,1,10
0.0558146,4050,3.07494e-05,1,11
0.0148383,4050,7.67146e-06,1,12
0.0526281,4050,1.88222e-05,1,13
2.78158e-06,4050,1.4528e-09,1,14
0.0737716,4050,3.48355e-05,1,15
6.25699e-11,4051,2.07734e-13,1,1
0.602753,4051,0.00204453,1,2
1.17008e-06,4051,3.90169e-09,1,3
4.67903e-07,4051,1.51084e-09,1,4
1.85348e-07,4051,4.82551e-10,1,5
7.60554e-09,4051,2.53633e-11,1,6
0.0544111,4051,0.00017628,1,7
3.396e-07,4051,7.11836e-10,1,8
1.3566e-09,4051,4.03218e-12,1,9
1.94496e-08,4051,5.7553e-11,1,10
0.00348012,4051,1.18261e-05,1,11
5.86603e-05,4051,1.87066e-07,1,12
0.0204637,4051,4.51433e-05,1,13
0.318831,4051,0.00102714,1,14
6.42752e-08,4051,1.87212e-10,1,15
2.53691e-09,4052,4.5165e-13,1,2
2.64388e-08,4052,4.71552e-12,1,11
1.0,4052,0.000169088,1,14
5.79006e-08,4053,9.16287e-12,1,2
3.64666e-11,4053,5.49355e-15,1,4
1.37291e-09,4053,2.13606e-13,1,6
4.22136e-10,4053,6.38064e-14,1,7
2.73488e-09,4053,3.79247e-13,1,9
0.000179481,4053,2.8455e-08,1,11
8.45836e-11,4053,1.25844e-14,1,12
4.69683e-08,4053,4.83403e-12,1,13
0.99982,4053,0.000150276,1,14
1.82546e-10,4054,2.88878e-14,1,2
2.59878e-09,4054,4.12008e-13,1,11
1.0,4054,0.000150301,1,14
0.000265754,4055,8.3827e-07,1,1
0.00286973,4055,9.24819e-06,1,2
0.000165425,4055,5.24085e-07,1,3
3.64877e-07,4055,1.11936e-09,1,4
2.20702e-06,4055,5.45912e-09,1,5
0.00876984,4055,2.77862e-05,1,6
0.0232286,4055,7.14991e-05,1,7
0.00030233,4055,6.02082e-07,1,8
0.652249,4055,0.00184189,1,9
0.000171982,4055,4.83506e-07,1,10
0.00353509,4055,1.14132e-05,1,11
0.03648,4055,0.000110527,1,12
1.33131e-05,4055,2.79029e-08,1,13
0.271918,4055,0.000832283,1,14
2.79203e-05,4055,7.72632e-08,1,15
1.30887e-07,4056,3.31406e-10,1,2
1.84392e-11,4056,4.59015e-14,1,6
7.55363e-14,4056,1.82676e-16,1,7
1.56299e-10,4056,3.46779e-13,1,9
7.45282e-07,4056,1.8905e-09,1,11
5.45442e-12,4056,8.98189e-15,1,13
0.999999,4056,0.00240481,1,14
1.53987e-07,4057,1.0266e-09,1,1
0.0057954,4057,3.94741e-05,1,2
2.32541e-08,4057,1.55708e-10,1,3
6.28982e-08,4057,4.07827e-10,1,4
2.20013e-05,4057,1.15022e-07,1,5
1.42309e-06,4057,9.52978e-09,1,6
2.66232e-07,4057,1.73201e-09,1,7
1.13071e-09,4057,4.75927e-12,1,8
4.57198e-05,4057,2.72878e-07,1,9
3.28783e-11,4057,1.95362e-13,1,10
0.00525665,4057,3.587e-05,1,11
8.77551e-08,4057,5.61951e-10,1,12
0.000698052,4057,3.09223e-06,1,13
0.98818,4057,0.00639268,1,14
3.26815e-09,4057,1.91147e-11,1,15
7.39391e-08,4058,5.96723e-12,1,2
3.13686e-11,4058,2.40991e-15,1,4
3.87326e-12,4058,3.07324e-16,1,6
5.92221e-10,4058,4.56504e-14,1,7
0.303458,4058,2.45352e-05,1,11
4.84452e-08,4058,3.67575e-12,1,12
8.55329e-05,4058,4.48939e-09,1,13
0.696457,4058,5.33839e-05,1,14
3.93721e-11,4058,2.7285e-15,1,15
1.47385e-09,4059,2.1171e-13,1,1
1.0907e-05,4059,1.60068e-09,1,2
0.000432704,4059,6.24274e-08,1,3
2.58739e-06,4059,3.61468e-10,1,4
1.46265e-07,4059,1.64756e-11,1,5
6.26161e-09,4059,9.03458e-13,1,6
6.35345e-08,4059,8.90579e-12,1,7
1.2408e-09,4059,1.12528e-13,1,8
2.87977e-08,4059,3.70333e-12,1,9
0.160451,4059,2.05421e-05,1,10
0.242025,4059,3.55839e-05,1,11
4.59909e-10,4059,6.34555e-14,1,12
0.214625,4059,2.0485e-05,1,13
0.382452,4059,5.33083e-05,1,14
2.86713e-10,4059,3.61314e-14,1,15
0.206153,4060,2.72227e-05,1,1
0.000749316,4060,1.01092e-07,1,2
3.45255e-06,4060,4.57907e-10,1,3
0.00380014,4060,4.88047e-07,1,4
5.73803e-07,4060,5.94179e-11,1,5
1.67284e-08,4060,2.21886e-12,1,6
2.96983e-09,4060,3.8269e-13,1,7
0.000409727,4060,4.84376e-08,1,9
1.57574e-05,4060,1.85456e-09,1,10
0.000345975,4060,4.67617e-08,1,11
3.21767e-06,4060,4.08124e-10,1,12
0.635522,4060,5.57622e-05,1,13
0.152984,4060,1.96027e-05,1,14
1.29882e-05,4060,1.50466e-09,1,15
6.21123e-10,4061,4.81075e-14,1,1
6.57923e-05,4061,5.20621e-09,1,2
3.97525e-07,4061,3.0924e-11,1,3
5.10594e-07,4061,3.97232e-11,1,6
1.67399e-06,4061,1.26521e-10,1,7
2.18843e-10,4061,1.51745e-14,1,9
5.70227e-06,4061,3.93638e-10,1,10
0.000156793,4061,1.24298e-08,1,11
2.15433e-12,4061,1.60272e-16,1,12
0.000334109,4061,1.71945e-08,1,13
0.999435,4061,7.51136e-05,1,14
1.29278e-07,4061,8.78433e-12,1,15
3.05061e-09,4062,4.22413e-13,1,2
4.18093e-07,4062,5.79986e-11,1,11
1.0,4062,0.000131513,1,14
0.083641,4063,1.18595e-05,1,1
5.62849e-08,4063,8.15359e-12,1,2
4.53046e-07,4063,6.24753e-11,1,4
1.2629e-09,4063,1.4042e-13,1,5
8.25458e-11,4063,1.17564e-14,1,6
2.77313e-05,4063,3.83699e-09,1,7
5.76456e-07,4063,7.31741e-11,1,9
0.00121476,4063,1.76295e-07,1,11
0.231941,4063,2.1852e-05,1,13
0.683174,4063,9.39954e-05,1,14
5.20981e-11,4063,6.48061e-15,1,15
2.86949e-06,4064,5.82065e-10,1,1
0.00285806,4064,5.9231e-07,1,2
0.00070383,4064,1.43394e-07,1,3
7.10812e-07,4064,1.4023e-10,1,4
7.03043e-05,4064,1.11831e-08,1,5
1.44415e-05,4064,2.94246e-09,1,6
0.000918735,4064,1.81858e-07,1,7
0.0903778,4064,1.15744e-05,1,8
0.0340719,4064,6.18741e-06,1,9
0.000107302,4064,1.93994e-08,1,10
0.393827,4064,8.17668e-05,1,11
0.188351,4064,3.66981e-05,1,12
6.24773e-05,4064,8.42085e-09,1,13
0.288633,4064,5.68123e-05,1,14
4.88936e-08,4064,8.70096e-12,1,15
0.037753,4065,4.23643e-05,1,1
0.263673,4065,0.000302292,1,2
1.09408e-05,4065,1.23309e-08,1,3
0.010016,4065,1.09311e-05,1,4
0.00281483,4065,2.47693e-06,1,5
4.05891e-05,4065,4.575e-08,1,6
4.7423e-06,4065,5.19292e-09,1,7
9.6573e-08,4065,6.84186e-11,1,8
0.000135467,4065,1.36091e-07,1,9
1.48901e-08,4065,1.48922e-11,1,10
0.387098,4065,0.000444605,1,11
7.72065e-06,4065,8.32169e-09,1,12
0.104663,4065,7.80383e-05,1,13
0.19376,4065,0.000210981,1,14
2.16756e-05,4065,2.13387e-08,1,15
0.0216794,4066,3.12158e-05,1,1
0.0148542,4066,2.18519e-05,1,2
0.010987,4066,1.58892e-05,1,3
0.00273054,4066,3.8238e-06,1,4
1.74394e-06,4066,1.96912e-09,1,5
0.1421,4066,0.00020552,1,6
0.000523289,4066,7.35264e-07,1,7
0.286126,4066,0.000260108,1,8
0.0876632,4066,0.000113003,1,9
0.287577,4066,0.00036906,1,10
5.48942e-05,4066,8.09018e-08,1,11
0.0123903,4066,1.71363e-05,1,12
3.53637e-07,4066,3.38339e-10,1,13
0.132484,4066,0.000185105,1,14
0.000828759,4066,1.0469e-06,1,15
0.00760366,4067,1.09153e-06,1,1
3.33992e-05,4067,4.89849e-09,1,2
6.67968e-06,4067,9.63088e-10,1,3
0.143231,4067,1.99973e-05,1,4
0.000315875,4067,3.55585e-08,1,5
1.67621e-06,4067,2.417e-10,1,6
0.00255573,4067,3.58017e-07,1,7
0.198814,4067,1.8019e-05,1,8
0.204744,4067,2.63131e-05,1,9
1.06688e-09,4067,1.36504e-13,1,10
0.221362,4067,3.25253e-05,1,11
2.93071e-06,4067,4.04107e-10,1,12
0.000191152,4067,1.82331e-08,1,13
0.1868,4067,2.60207e-05,1,14
0.0343394,4067,4.3247e-06,1,15
1.88855e-07,4068,1.05578e-10,1,1
0.00546425,4068,3.12094e-06,1,2
0.000155578,4068,8.7355e-08,1,3
0.000268654,4068,1.46069e-07,1,4
1.06417e-06,4068,4.66515e-10,1,5
0.000773992,4068,4.34624e-07,1,6
0.0494605,4068,2.69821e-05,1,7
0.110443,4068,3.89809e-05,1,8
0.0528695,4068,2.64603e-05,1,9
0.000171707,4068,8.5555e-08,1,10
0.00395392,4068,2.26243e-06,1,11
0.692404,4068,0.000371802,1,12
0.00543502,4068,2.01889e-06,1,13
0.0730285,4068,3.96155e-05,1,14
0.00557013,4068,2.73185e-06,1,15
0.0513714,4069,1.76645e-05,1,1
1.26688e-05,4069,4.45069e-09,1,2
0.133621,4069,4.61478e-05,1,3
0.0578428,4069,1.93441e-05,1,4
0.00110646,4069,2.9835e-07,1,5
7.77645e-05,4069,2.68593e-08,1,6
0.00293242,4069,9.83967e-07,1,7
0.015209,4069,3.3018e-06,1,8
0.00102687,4069,3.16112e-07,1,9
2.6966e-08,4069,8.26438e-12,1,10
2.72968e-05,4069,9.60718e-09,1,11
2.81757e-05,4069,9.306e-09,1,12
0.000185812,4069,4.24542e-08,1,13
0.40311,4069,0.000134503,1,14
0.333448,4069,0.00010059,1,15
6.32977e-06,4070,8.53689e-09,1,1
0.0025001,4070,3.44494e-06,1,2
0.0010984,4070,1.48788e-06,1,3
0.0009334,4070,1.22433e-06,1,4
1.3642e-05,4070,1.44279e-08,1,5
0.0281918,4070,3.81916e-05,1,6
0.66467,4070,0.000874765,1,7
1.55731e-08,4070,1.32604e-11,1,8
1.35719e-08,4070,1.63869e-11,1,9
0.0401486,4070,4.8261e-05,1,10
0.103576,4070,0.00014298,1,11
0.0182987,4070,2.3705e-05,1,12
0.123476,4070,0.000110653,1,13
2.99073e-07,4070,3.91397e-10,1,14
0.0170869,4070,2.02173e-05,1,15
0.0442531,4071,6.3891e-05,1,1
0.110408,4071,0.000162858,1,2
0.156765,4071,0.000227322,1,3
0.00844986,4071,1.18649e-05,1,4
0.0474344,4071,5.37035e-05,1,5
0.0139139,4071,2.0178e-05,1,6
0.277704,4071,0.000391248,1,7
0.0770812,4071,7.02611e-05,1,8
0.0109296,4071,1.41268e-05,1,9
0.000641505,4071,8.25488e-07,1,10
0.0436646,4071,6.45253e-05,1,11
0.175231,4071,0.000243006,1,12
0.0202754,4071,1.94506e-05,1,13
0.00468122,4071,6.5582e-06,1,14
0.00856727,4071,1.08514e-05,1,15
5.62405e-07,4072,2.16876e-10,1,1
2.4554e-08,4072,9.67377e-12,1,2
0.000163275,4072,6.32379e-08,1,3
1.62999e-09,4072,6.11316e-13,1,4
8.6233e-12,4072,2.60764e-15,1,5
8.54168e-08,4072,3.30856e-11,1,6
0.00954472,4072,3.59169e-06,1,7
0.45733,4072,0.000157183,1,10
0.0119538,4072,4.71817e-06,1,11
0.520993,4072,0.000192976,1,12
1.26084e-05,4072,3.23063e-09,1,13
1.43819e-12,4072,5.38156e-16,1,14
2.26205e-06,4072,7.65266e-10,1,15
0.154076,4073,5.2177e-05,1,1
0.0536007,4073,1.8545e-05,1,2
0.13376,4073,4.54953e-05,1,3
9.3929e-05,4073,3.0936e-08,1,4
0.00195688,4073,5.19663e-07,1,5
0.00919852,4073,3.12893e-06,1,6
0.00209424,4073,6.92063e-07,1,7
2.29703e-08,4073,4.91114e-12,1,8
1.10156e-06,4073,3.33962e-10,1,9
0.535486,4073,0.000161625,1,10
0.10207,4073,3.5379e-05,1,11
0.00749203,4073,2.43699e-06,1,12
3.27105e-05,4073,7.36036e-09,1,13
1.23437e-08,4073,4.0562e-12,1,14
0.000137964,4073,4.09883e-08,1,15
6.11846e-07,4074,2.77311e-10,1,1
0.0667655,4074,3.09164e-05,1,2
0.0733577,4074,3.33938e-05,1,3
1.17373e-07,4074,5.17386e-11,1,4
0.599387,4074,0.000213032,1,5
4.13566e-08,4074,1.88279e-11,1,6
0.018785,4074,8.30825e-06,1,7
0.000113567,4074,3.24974e-08,1,8
3.24079e-09,4074,1.31499e-12,1,9
0.214897,4074,8.68102e-05,1,10
0.00297491,4074,1.38008e-06,1,11
1.42156e-06,4074,6.18871e-10,1,12
0.0236788,4074,1.04139e-05,1,14
3.82027e-05,4074,1.51903e-08,1,15
2.05954e-12,4075,1.80255e-16,1,1
2.97866e-06,4075,2.66348e-10,1,2
0.00156482,4075,1.37556e-07,1,3
9.34761e-09,4075,7.9568e-13,1,4
1.84106e-10,4075,1.26357e-14,1,5
2.64291e-08,4075,2.32345e-12,1,6
0.996691,4075,8.51242e-05,1,7
3.97597e-09,4075,2.197e-13,1,8
6.4103e-07,4075,5.02276e-11,1,9
3.93155e-07,4075,3.06687e-11,1,10
2.47912e-07,4075,2.22086e-11,1,11
2.34103e-05,4075,1.96804e-09,1,12
2.38822e-10,4075,1.38886e-14,1,13
1.21263e-05,4075,1.02985e-09,1,14
0.00170425,4075,1.30858e-07,1,15
0.0358634,4076,1.93122e-05,1,1
0.310444,4076,0.000170795,1,2
0.000722891,4076,3.90974e-07,1,3
3.61093e-07,4076,1.89112e-10,1,4
0.000259473,4076,1.09568e-07,1,5
0.00510204,4076,2.75967e-06,1,6
0.0799122,4076,4.1992e-05,1,7
5.66809e-07,4076,1.92702e-10,1,8
7.28468e-06,4076,3.51185e-09,1,9
6.38641e-05,4076,3.06514e-08,1,10
0.00117659,4076,6.485e-07,1,11
0.000100781,4076,5.21275e-08,1,12
0.566092,4076,0.000202551,1,13
4.22949e-05,4076,2.21002e-08,1,14
0.000212139,4076,1.00219e-07,1,15
0.0153105,4077,4.53584e-06,1,1
0.00131997,4077,3.99524e-07,1,2
0.160866,4077,4.7866e-05,1,3
0.00051912,4077,1.49574e-07,1,4
2.3998e-05,4077,5.57514e-09,1,5
0.0018024,4077,5.36355e-07,1,6
0.0124732,4077,3.60595e-06,1,7
0.136119,4077,2.54598e-05,1,8
0.00601418,4077,1.59511e-06,1,9
0.072341,4077,1.91015e-05,1,10
0.250013,4077,7.58113e-05,1,11
0.00842587,4077,2.39768e-06,1,12
0.328284,4077,6.46226e-05,1,13
9.41694e-05,4077,2.70711e-08,1,14
0.0063946,4077,1.66199e-06,1,15
0.000294627,4078,1.11515e-07,1,1
9.21811e-05,4078,3.56464e-08,1,2
0.000408962,4078,1.55468e-07,1,3
0.070754,4078,2.60455e-05,1,4
0.0675642,4078,2.00536e-05,1,5
0.101911,4078,3.87453e-05,1,6
0.00434595,4078,1.60517e-06,1,7
0.0483908,4078,1.15637e-05,1,8
0.0905767,4078,3.0692e-05,1,9
3.44221e-05,4078,1.16122e-08,1,10
0.411374,4078,0.000159369,1,11
0.00879567,4078,3.19772e-06,1,12
0.0367601,4078,9.24499e-06,1,13
3.34242e-06,4078,1.22759e-09,1,14
0.158693,4078,5.2695e-05,1,15
3.80057e-06,4079,3.60796e-09,1,1
0.0107833,4079,1.04587e-05,1,2
0.000526324,4079,5.01836e-07,1,3
0.00591388,4079,5.46017e-06,1,4
9.59678e-10,4079,7.14417e-13,1,5
0.000225049,4079,2.14597e-07,1,6
0.00565273,4079,5.23655e-06,1,7
0.0395456,4079,2.37018e-05,1,8
3.02428e-06,4079,2.57028e-09,1,9
0.681595,4079,0.000576705,1,10
0.0554223,4079,5.3852e-05,1,11
0.000274736,4079,2.50517e-07,1,12
0.000882634,4079,5.56751e-07,1,13
0.188601,4079,0.000173735,1,14
0.0105711,4079,8.804e-06,1,15
5.59265e-06,4080,2.65384e-09,1,1
2.50182e-08,4080,1.2129e-11,1,2
1.17004e-07,4080,5.57637e-11,1,3
0.268193,4080,0.000123772,1,4
2.44701e-05,4080,9.10554e-09,1,5
1.04654e-09,4080,4.98822e-13,1,6
1.93532e-05,4080,8.96154e-09,1,7
0.0610655,4080,2.59417e-05,1,9
1.65069e-05,4080,6.9813e-09,1,10
4.66873e-06,4080,2.26756e-09,1,11
1.78803e-05,4080,8.14967e-09,1,12
0.670653,4080,0.000211457,1,13
6.18869e-08,4080,2.84961e-11,1,14
1.35164e-07,4080,5.62687e-11,1,15
6.15152e-05,4081,6.46771e-09,1,1
2.89057e-06,4081,3.10501e-10,1,2
0.00952911,4081,1.00627e-06,1,3
0.159742,4081,1.63346e-05,1,4
0.0925646,4081,7.63178e-06,1,5
9.89172e-08,4081,1.04466e-11,1,6
0.000172416,4081,1.76896e-08,1,7
7.809e-06,4081,5.18363e-10,1,8
0.0369112,4081,3.47434e-06,1,9
6.3e-07,4081,5.90368e-11,1,10
0.000975499,4081,1.04978e-07,1,11
0.677066,4081,6.83766e-05,1,12
0.0223648,4081,1.56243e-06,1,13
0.000510633,4081,5.20963e-08,1,14
9.08772e-05,4081,8.38246e-09,1,15
7.40684e-09,4082,1.03369e-12,1,1
1.16948e-08,4082,1.63925e-12,1,3
0.00197638,4082,2.68255e-07,1,4
0.135873,4082,1.48697e-05,1,5
1.4036e-09,4082,1.9115e-13,1,7
0.0659349,4082,8.23792e-06,1,9
2.00007e-07,4082,2.85697e-11,1,11
1.17125e-11,4082,1.57006e-15,1,12
0.796215,4082,7.38336e-05,1,13
5.89255e-09,4083,2.57217e-12,1,1
8.68777e-09,4083,3.87451e-12,1,2
6.87163e-06,4083,3.01267e-09,1,3
9.95106e-05,4083,4.2246e-08,1,4
5.34808e-05,4083,1.83066e-08,1,5
7.26711e-05,4083,3.18634e-08,1,6
0.826405,4083,0.000352017,1,7
0.000219783,4083,6.05705e-08,1,8
0.0219734,4083,8.58697e-06,1,9
1.66182e-09,4083,6.4654e-13,1,10
0.0997753,4083,4.45783e-05,1,11
6.08567e-08,4083,2.55161e-11,1,12
0.0513927,4083,1.49061e-05,1,13
7.68068e-07,4083,3.25331e-10,1,14
1.73476e-08,4083,6.64329e-12,1,15
0.0723966,4084,1.87045e-05,1,1
0.276479,4084,7.29798e-05,1,2
3.65846e-05,4084,9.49344e-09,1,3
0.020687,4084,5.19812e-06,1,4
1.64599e-06,4084,3.3348e-10,1,5
0.130793,4084,3.39428e-05,1,6
0.0038992,4084,9.83058e-07,1,7
3.58436e-06,4084,5.84671e-10,1,8
0.00903029,4084,2.0887e-06,1,9
4.54516e-06,4084,1.04663e-09,1,10
0.00177634,4084,4.69741e-07,1,11
0.00814736,4084,2.02188e-06,1,12
0.38473,4084,6.60468e-05,1,13
0.0918225,4084,2.30201e-05,1,14
0.000192362,4084,4.36011e-08,1,15
6.79761e-05,4085,2.01863e-08,1,1
9.71737e-05,4085,2.94822e-08,1,2
1.35458e-05,4085,4.04016e-09,1,3
4.73538e-06,4085,1.36765e-09,1,4
0.0394054,4085,9.17632e-06,1,5
2.69969e-06,4085,8.05281e-10,1,6
0.0836326,4085,2.42354e-05,1,7
1.58258e-06,4085,2.96713e-10,1,8
